552.00		552
1146619.00	789
1147380.00	761
1148163.00	783
1148969.00	806
1149721.00	752
1150461.00	740
1151150.00	689
1151810.00	660
1152470.00	660
1153141.00	671
1153828.00	687
1154578.00	750
1155324.00	746
1156064.00	740
1156831.00	767
1157592.00	761
1158326.00	734
1159029.00	703
1159724.00	695
1160448.00	724
1161244.00	796
1162081.00	837
1162924.00	843
1163730.00	806
1164485.00	755
1165221.00	736
1165945.00	724
1166648.00	703
1167335.00	687
1167999.00	664
1168641.00	642
1169277.00	636
1169911.00	634
1170543.00	632
1171189.00	646
1171829.00	640
1172461.00	632
1173107.00	646
1173747.00	640
1174395.00	648
1175061.00	666
1175727.00	666
1176389.00	662
1177062.00	673
1177737.00	675
1178424.00	687
1179113.00	689
1179816.00	703
1180526.00	710
1181223.00	697
1181912.00	689
1182589.00	677
1183264.00	675
1183920.00	656
1184578.00	658
1185247.00	669
1185907.00	660
1186569.00	662
1187238.00	669
1187906.00	668
1188587.00	681
1189262.00	675
1189935.00	673
1190583.00	648
1191233.00	650
1191895.00	662
1192586.00	691
1193267.00	681
1193962.00	695
1194669.00	707
1195374.00	705
1196090.00	716
1196802.00	712
1197514.00	712
1198219.00	705
1198926.00	707
1199627.00	701
1200326.00	699
1201029.00	703
1201724.00	695
1202429.00	705
1203132.00	703
1203835.00	703
1204530.00	695
1205225.00	695
1205924.00	699
1206623.00	699
1207337.00	714
1208051.00	714
1208777.00	726
1209493.00	716
1210215.00	722
1210939.00	724
1211648.00	709
1212368.00	720
1213084.00	716
1213806.00	722
1214520.00	714
1215234.00	714
1215958.00	724
1216686.00	728
1217426.00	740
1218158.00	732
1218882.00	724
1219596.00	714
1220308.00	712
1221026.00	718
1221774.00	748
1222518.00	744
1223268.00	750
1224012.00	744
1224732.00	720
1225460.00	728
1226178.00	718
1226896.00	718
1227622.00	726
1228344.00	722
1229080.00	736
1229806.00	726
1230538.00	732
1231260.00	722
1231982.00	722
1232708.00	726
1233438.00	730
1234164.00	726
1234874.00	710
1235583.00	709
1236286.00	703
1237006.00	720
1237716.00	710
1238425.00	709
1239134.00	709
1239844.00	710
1240556.00	712
1241268.00	712
1241988.00	720
1242700.00	712
1243418.00	718
1244132.00	714
1244850.00	718
1245574.00	724
1246300.00	726
1247034.00	734
1247791.00	757
1248548.00	757
1249294.00	746
1250042.00	748
1250790.00	748
1251516.00	726
1252242.00	726
1252960.00	718
1253696.00	736
1254418.00	722
1255150.00	732
1255898.00	748
1256661.00	763
1257426.00	765
1258207.00	781
1259019.00	812
1259784.00	765
1260543.00	759
1261293.00	750
1262035.00	742
1262755.00	720
1263467.00	712
1264189.00	722
1264907.00	718
1265647.00	740
1266373.00	726
1267113.00	740
1267843.00	730
1268596.00	753
1269349.00	753
1270081.00	732
1270825.00	744
1271573.00	748
1272321.00	748
1273033.00	712
1273759.00	726
1274479.00	720
1275180.00	701
1275892.00	712
1276602.00	710
1277328.00	726
1278048.00	720
1278764.00	716
1279502.00	738
1280259.00	757
1280999.00	740
1281751.00	752
1282508.00	757
1283265.00	757
1284017.00	752
1284763.00	746
1285518.00	755
1286238.00	720
1286968.00	730
1287678.00	710
1288388.00	710
1289100.00	712
1289812.00	712
1290524.00	712
1291256.00	732
1291978.00	722
1292700.00	722
1293420.00	720
1294136.00	716
1294850.00	714
1295568.00	718
1296296.00	728
1297022.00	726
1297752.00	730
1298480.00	728
1299208.00	728
1299956.00	748
1300696.00	740
1301448.00	752
1302196.00	748
1302926.00	730
1303670.00	744
1304416.00	746
1305183.00	767
1305919.00	736
1306665.00	746
1307413.00	748
1308147.00	734
1308885.00	738
1309627.00	742
1310361.00	734
1311101.00	740
1311815.00	714
1312533.00	718
1313267.00	734
1314013.00	746
1314770.00	757
1315490.00	720
1316224.00	734
1316940.00	716
1317623.00	683
1318355.00	732
1319042.00	687
1319723.00	681
1320369.00	646
1320999.00	630
1321610.00	611
1322213.00	603
1322814.00	601
1323439.00	625
1324069.00	630
1324701.00	632
1325333.00	632
1326004.00	671
1326730.00	726
1327440.00	710
1328229.00	789
1329082.00	853
1329916.00	834
1330695.00	779
1331509.00	814
1332325.00	816
1333077.00	752
1333829.00	752
1334579.00	750
1335303.00	724
1336035.00	732
1336763.00	728
1337499.00	736
1338233.00	734
1338986.00	753
1339749.00	763
